Customer_ID,cohort_month,order_month,months_since_first_purchase
C01727,2024-02,2024-10,7
C01727,2024-02,2024-12,9
C01728,2025-01,2025-01,0
C01729,2024-01,2024-01,0
C01729,2024-01,2024-02,0
C01729,2024-01,2024-05,3
C01729,2024-01,2025-11,21
C01731,2024-06,2024-06,0
C01731,2024-06,2025-10,15
C01732,2024-09,2024-09,0
C01733,2024-02,2024-02,0
C01733,2024-02,2024-10,7
C01733,2024-02,2025-01,10
C01733,2024-02,2025-07,16
C01733,2024-02,2025-11,20
C01734,2025-03,2025-03,0
C01734,2025-03,2025-12,8
C01735,2025-08,2025-08,0
C01738,2025-01,2025-01,0
C01739,2025-09,2025-09,0
C01740,2024-01,2024-01,0
C01740,2024-01,2024-04,2
C01740,2024-01,2025-03,13
C01740,2024-01,2025-04,14
C01741,2024-01,2024-01,0
C01741,2024-01,2025-01,11
C01741,2024-01,2025-02,12
C01741,2024-01,2025-07,17
C01742,2025-07,2025-07,0
C01742,2025-07,2025-10,2
C01743,2025-01,2025-01,0
C01744,2024-02,2024-02,0
C01744,2024-02,2024-05,2
C01745,2024-02,2024-02,0
C01745,2024-02,2024-07,4
C01745,2024-02,2025-01,10
C01745,2024-02,2025-02,11
C01746,2025-05,2025-05,0
C01747,2024-04,2024-04,0
C01747,2024-04,2025-07,14
C01748,2024-04,2024-04,0
C01750,2024-06,2024-06,0
C01750,2024-06,2024-11,4
C01752,2024-10,2024-10,0
C01753,2024-09,2024-09,0
C01753,2024-09,2025-07,9
C01754,2024-08,2024-08,0
C01754,2024-08,2024-10,1
C01754,2024-08,2024-11,2
C01754,2024-08,2025-07,10
C01754,2024-08,2025-08,11
C01754,2024-08,2025-09,12
C01755,2024-04,2024-04,0
C01756,2024-06,2024-06,0
C01756,2024-06,2025-01,6
C01757,2024-05,2024-05,0
C01757,2024-05,2024-10,4
C01758,2024-01,2024-01,0
C01758,2024-01,2024-12,10
C01758,2024-01,2025-05,15
C01758,2024-01,2025-06,16
C01759,2024-04,2024-04,0
C01760,2025-01,2025-01,0
C01760,2025-01,2025-09,7
C01760,2025-01,2025-12,10
C01761,2025-07,2025-07,0
C01762,2024-02,2024-02,0
C01762,2024-02,2024-07,4
C01762,2024-02,2024-10,7
C01763,2024-08,2024-08,0
C01764,2024-05,2024-05,0
C01764,2024-05,2024-12,6
C01764,2024-05,2025-09,15
C01764,2024-05,2025-12,18
C01767,2024-07,2024-07,0
C01767,2024-07,2024-10,2
C01767,2024-07,2025-02,6
C01768,2024-04,2024-04,0
C01768,2024-04,2024-12,7
C01768,2024-04,2025-01,8
C01769,2024-05,2024-05,0
C01769,2024-05,2024-09,3
C01769,2024-05,2024-10,4
C01769,2024-05,2025-06,12
C01770,2024-01,2024-01,0
C01770,2024-01,2024-05,3
C01770,2024-01,2024-06,4
C01770,2024-01,2024-08,6
C01770,2024-01,2025-02,12
C01771,2024-05,2024-05,0
C01772,2024-06,2024-06,0
C01772,2024-06,2024-08,1
C01772,2024-06,2024-10,3
C01772,2024-06,2025-01,6
C01773,2025-06,2025-06,0
C01773,2025-06,2025-07,0
C01774,2024-03,2024-03,0
C01774,2024-03,2024-04,0
C01774,2024-03,2025-07,15
C01776,2024-01,2024-01,0
C01776,2024-01,2024-03,1
C01776,2024-01,2024-04,2
C01776,2024-01,2024-08,6
C01776,2024-01,2024-09,7
C01780,2024-04,2024-04,0
C01780,2024-04,2024-08,3
C01780,2024-04,2025-02,9
C01780,2024-04,2025-09,16
C01781,2024-02,2024-02,0
C01781,2024-02,2025-01,10
C01781,2024-02,2025-02,11
C01782,2025-02,2025-02,0
C01782,2025-02,2025-04,1
C01783,2025-11,2025-11,0
C01784,2024-10,2024-10,0
C01784,2024-10,2025-12,13
C01785,2025-01,2025-01,0
C01786,2024-05,2024-05,0
C01787,2025-10,2025-10,0
C01789,2024-06,2024-06,0
C01790,2024-09,2024-09,0
C01790,2024-09,2025-09,11
C01790,2024-09,2025-12,14
C01791,2024-03,2024-03,0
C01791,2024-03,2024-06,2
C01792,2024-02,2024-02,0
C01792,2024-02,2025-12,21
C01793,2024-06,2024-06,0
C01793,2024-06,2025-11,16
C01795,2024-04,2024-04,0
C01795,2024-04,2024-12,7
C01795,2024-04,2025-07,14
C01795,2024-04,2025-11,18
C01796,2024-07,2024-07,0
C01797,2025-02,2025-02,0
C01797,2025-02,2025-07,4
C01797,2025-02,2025-12,9
C01798,2025-04,2025-04,0
C01799,2024-08,2024-08,0
C01799,2024-08,2024-09,0
C01799,2024-08,2025-11,14
C01800,2024-01,2024-01,0
C01800,2024-01,2024-02,0
C01800,2024-01,2024-06,4
C01800,2024-01,2025-12,22
C01801,2024-06,2024-06,0
C01801,2024-06,2025-10,15
C01802,2024-05,2024-05,0
C01802,2024-05,2025-09,15
C01804,2024-10,2024-10,0
C01804,2024-10,2024-12,1
C01805,2024-07,2024-07,0
C01805,2024-07,2025-02,6
C01805,2024-07,2025-10,14
C01806,2024-02,2024-02,0
C01806,2024-02,2024-07,4
C01807,2024-02,2024-02,0
C01809,2024-02,2024-02,0
C01809,2024-02,2025-09,18
C01810,2024-05,2024-05,0
C01813,2024-08,2024-08,0
C01813,2024-08,2025-01,4
C01814,2024-08,2024-08,0
C01814,2024-08,2024-11,2
C01815,2024-08,2024-08,0
C01815,2024-08,2024-10,1
C01815,2024-08,2025-03,6
C01815,2024-08,2025-12,15
C01817,2025-03,2025-03,0
C01818,2024-04,2024-04,0
C01818,2024-04,2024-07,2
C01818,2024-04,2025-10,17
C01819,2024-10,2024-10,0
C01819,2024-10,2025-02,3
C01819,2024-10,2025-07,8
C01820,2025-03,2025-03,0
C01821,2024-03,2024-03,0
C01821,2024-03,2024-09,5
C01823,2025-11,2025-11,0
C01824,2025-10,2025-10,0
C01825,2024-01,2024-01,0
C01825,2024-01,2024-02,0
C01825,2024-01,2024-07,5
C01825,2024-01,2025-08,18
C01825,2024-01,2025-12,22
C01826,2024-02,2024-02,0
C01826,2024-02,2025-03,12
C01827,2024-07,2024-07,0
C01827,2024-07,2025-11,15
C01828,2025-01,2025-01,0
C01829,2024-12,2024-12,0
C01829,2024-12,2025-02,1
C01830,2024-07,2024-07,0
C01831,2025-06,2025-06,0
C01833,2025-04,2025-04,0
C01834,2025-04,2025-04,0
C01835,2024-12,2024-12,0
C01835,2024-12,2025-01,0
C01835,2024-12,2025-06,5
C01835,2024-12,2025-10,9
C01836,2024-03,2024-03,0
C01838,2024-01,2024-01,0
C01838,2024-01,2024-05,3
C01838,2024-01,2025-09,19
C01838,2024-01,2025-12,22
C01839,2024-02,2024-02,0
C01839,2024-02,2024-10,7
C01839,2024-02,2025-03,12
C01840,2024-03,2024-03,0
C01840,2024-03,2024-12,8
C01840,2024-03,2025-12,20
C01842,2025-07,2025-07,0
C01843,2024-01,2024-01,0
C01843,2024-01,2024-09,7
C01843,2024-01,2024-10,8
C01843,2024-01,2025-01,11
C01843,2024-01,2025-07,17
C01843,2024-01,2025-10,20
C01845,2024-05,2024-05,0
C01845,2024-05,2024-11,5
C01845,2024-05,2024-12,6
C01845,2024-05,2025-04,10
C01845,2024-05,2025-06,12
C01845,2024-05,2025-08,14
C01845,2024-05,2025-12,18
C01846,2025-10,2025-10,0
C01848,2024-01,2024-01,0
C01848,2024-01,2024-03,1
C01848,2024-01,2024-06,4
C01848,2024-01,2024-10,8
C01849,2024-12,2024-12,0
C01849,2024-12,2025-08,7
C01849,2024-12,2025-11,10
C01850,2025-07,2025-07,0
C01850,2025-07,2025-11,3
C01851,2024-07,2024-07,0
C01852,2024-03,2024-03,0
C01852,2024-03,2024-04,0
C01852,2024-03,2024-10,6
C01852,2024-03,2024-11,7
C01852,2024-03,2025-06,14
C01853,2024-03,2024-03,0
C01854,2024-08,2024-08,0
C01854,2024-08,2024-11,2
C01854,2024-08,2024-12,3
C01854,2024-08,2025-02,5
C01854,2024-08,2025-07,10
C01856,2024-04,2024-04,0
C01857,2024-02,2024-02,0
C01857,2024-02,2025-02,11
C01857,2024-02,2025-04,13
C01858,2025-07,2025-07,0
C01860,2024-01,2024-01,0
C01861,2024-09,2024-09,0
C01861,2024-09,2025-04,6
C01861,2024-09,2025-09,11
C01864,2024-05,2024-05,0
C01864,2024-05,2025-11,17
C01865,2024-06,2024-06,0
C01865,2024-06,2024-10,3
C01867,2024-01,2024-01,0
C01868,2024-01,2024-01,0
C01868,2024-01,2025-02,12
C01869,2024-03,2024-03,0
C01869,2024-03,2024-11,7
C01869,2024-03,2024-12,8
C01869,2024-03,2025-08,16
C01871,2025-05,2025-05,0
C01871,2025-05,2025-08,2
C01871,2025-05,2025-10,4
C01872,2024-02,2024-02,0
C01872,2024-02,2024-07,4
C01872,2024-02,2025-01,10
C01873,2024-02,2024-02,0
C01873,2024-02,2025-01,10
C01873,2024-02,2025-03,12
C01873,2024-02,2025-08,17
C01874,2024-05,2024-05,0
C01874,2024-05,2025-05,11
C01875,2025-01,2025-01,0
C01877,2024-08,2024-08,0
C01879,2024-05,2024-05,0
C01879,2024-05,2025-01,7
C01880,2025-04,2025-04,0
C01880,2025-04,2025-09,4
C01881,2024-02,2024-02,0
C01881,2024-02,2024-07,4
C01881,2024-02,2025-05,14
C01881,2024-02,2025-11,20
C01882,2024-10,2024-10,0
C01882,2024-10,2024-11,0
C01882,2024-10,2024-12,1
C01882,2024-10,2025-01,2
C01882,2024-10,2025-06,7
C01883,2024-09,2024-09,0
C01883,2024-09,2025-02,4
C01883,2024-09,2025-07,9
C01884,2025-04,2025-04,0
C01885,2024-01,2024-01,0
C01885,2024-01,2024-03,1
C01885,2024-01,2024-05,3
C01885,2024-01,2025-01,11
C01885,2024-01,2025-06,16
C01886,2024-02,2024-02,0
C01886,2024-02,2025-07,16
C01889,2025-05,2025-05,0
C01890,2024-11,2024-11,0
C01890,2024-11,2025-06,6
C01891,2024-09,2024-09,0
C01891,2024-09,2025-04,6
C01892,2024-02,2024-02,0
C01892,2024-02,2024-05,2
C01892,2024-02,2024-07,4
C01892,2024-02,2025-04,13
C01893,2024-06,2024-06,0
C01893,2024-06,2025-03,9
C01893,2024-06,2025-04,10
C01894,2024-02,2024-02,0
C01894,2024-02,2024-04,1
C01894,2024-02,2024-07,4
C01894,2024-02,2025-04,13
C01894,2024-02,2025-07,16
C01897,2024-06,2024-06,0
C01897,2024-06,2024-07,0
C01897,2024-06,2024-11,4
C01897,2024-06,2025-08,13
C01900,2024-04,2024-04,0
C01900,2024-04,2024-05,0
C01900,2024-04,2024-08,3
C01900,2024-04,2025-01,8
C01900,2024-04,2025-07,14
C01900,2024-04,2025-08,15
C01901,2024-12,2024-12,0
C01901,2024-12,2025-01,0
C01901,2024-12,2025-03,2
C01901,2024-12,2025-07,6
C01902,2024-10,2024-10,0
C01902,2024-10,2025-06,7
C01903,2024-04,2024-04,0
C01906,2024-12,2024-12,0
C01906,2024-12,2025-01,0
C01906,2024-12,2025-11,10
C01907,2024-07,2024-07,0
C01907,2024-07,2025-04,8
C01909,2024-10,2024-10,0
C01909,2024-10,2025-06,7
C01909,2024-10,2025-10,11
C01910,2025-03,2025-03,0
C01911,2024-02,2024-02,0
C01911,2024-02,2024-06,3
C01911,2024-02,2024-07,4
C01911,2024-02,2024-08,5
C01911,2024-02,2025-09,18
C01912,2024-04,2024-04,0
C01912,2024-04,2024-10,5
C01912,2024-04,2024-12,7
C01913,2025-03,2025-03,0
C01913,2025-03,2025-05,1
C01913,2025-03,2025-09,5
C01915,2025-01,2025-01,0
C01915,2025-01,2025-06,4
C01916,2024-06,2024-06,0
C01916,2024-06,2024-09,2
C01916,2024-06,2024-11,4
C01916,2024-06,2025-01,6
C01916,2024-06,2025-03,8
C01920,2024-01,2024-01,0
C01920,2024-01,2024-06,4
C01920,2024-01,2024-09,7
C01920,2024-01,2024-11,9
C01921,2024-01,2024-01,0
C01921,2024-01,2025-07,17
C01921,2024-01,2025-12,22
C01923,2024-04,2024-04,0
C01923,2024-04,2024-07,2
C01923,2024-04,2024-11,6
C01923,2024-04,2025-06,13
C01923,2024-04,2025-08,15
C01923,2024-04,2025-09,16
C01923,2024-04,2025-11,18
C01926,2025-10,2025-10,0
C01928,2024-07,2024-07,0
C01928,2024-07,2025-10,14
C01929,2024-04,2024-04,0
C01929,2024-04,2024-11,6
C01929,2024-04,2024-12,7
C01930,2024-06,2024-06,0
C01930,2024-06,2024-07,0
C01930,2024-06,2025-05,10
C01930,2024-06,2025-12,17
C01931,2025-01,2025-01,0
C01932,2024-01,2024-01,0
C01932,2024-01,2024-06,4
C01932,2024-01,2025-02,12
C01932,2024-01,2025-03,13
C01932,2024-01,2025-09,19
C01934,2024-02,2024-02,0
C01934,2024-02,2025-07,16
C01934,2024-02,2025-12,21
C01935,2024-12,2024-12,0
C01935,2024-12,2025-07,6
C01936,2024-04,2024-04,0
C01936,2024-04,2024-05,0
C01936,2024-04,2025-01,8
C01936,2024-04,2025-02,9
C01936,2024-04,2025-12,19
C01937,2024-01,2024-01,0
C01937,2024-01,2024-12,10
C01937,2024-01,2025-07,17
C01938,2024-05,2024-05,0
C01938,2024-05,2025-07,13
C01938,2024-05,2025-12,18
C01939,2025-06,2025-06,0
C01940,2024-03,2024-03,0
C01940,2024-03,2024-04,0
C01940,2024-03,2025-08,16
C01942,2024-08,2024-08,0
C01942,2024-08,2025-06,9
C01943,2024-01,2024-01,0
C01943,2024-01,2024-06,4
C01943,2024-01,2025-11,21
C01944,2024-03,2024-03,0
C01944,2024-03,2024-04,0
C01944,2024-03,2024-07,3
C01944,2024-03,2025-08,16
C01944,2024-03,2025-09,17
C01945,2024-06,2024-06,0
C01945,2024-06,2025-06,11
C01946,2024-03,2024-03,0
C01946,2024-03,2024-05,1
C01946,2024-03,2024-06,2
C01946,2024-03,2024-07,3
C01946,2024-03,2025-01,9
C01948,2025-12,2025-12,0
C01949,2025-05,2025-05,0
C01950,2025-12,2025-12,0
C01953,2024-02,2024-02,0
C01953,2024-02,2024-06,3
C01953,2024-02,2025-03,12
C01954,2024-04,2024-04,0
C01955,2024-02,2024-02,0
C01955,2024-02,2025-08,17
C01956,2024-11,2024-11,0
C01956,2024-11,2025-01,1
C01957,2024-07,2024-07,0
C01957,2024-07,2024-09,1
C01957,2024-07,2025-02,6
C01957,2024-07,2025-09,13
C01958,2024-03,2024-03,0
C01960,2024-10,2024-10,0
C01960,2024-10,2025-05,6
C01960,2024-10,2025-06,7
C01960,2024-10,2025-08,9
C01963,2025-02,2025-02,0
C01964,2024-08,2024-08,0
C01964,2024-08,2024-11,2
C01964,2024-08,2024-12,3
C01964,2024-08,2025-01,4
C01964,2024-08,2025-02,5
C01964,2024-08,2025-03,6
C01964,2024-08,2025-08,11
C01965,2024-07,2024-07,0
C01965,2024-07,2025-04,8
C01966,2024-04,2024-04,0
C01966,2024-04,2024-09,4
C01969,2025-03,2025-03,0
C01969,2025-03,2025-05,1
C01970,2024-04,2024-04,0
C01970,2024-04,2025-01,8
C01971,2024-02,2024-02,0
C01971,2024-02,2024-07,4
C01972,2025-11,2025-11,0
C01973,2024-01,2024-01,0
C01973,2024-01,2024-12,10
C01973,2024-01,2025-10,20
C01975,2024-09,2024-09,0
C01975,2024-09,2025-05,7
C01977,2024-02,2024-02,0
C01977,2024-02,2024-06,3
C01977,2024-02,2024-11,8
C01977,2024-02,2024-12,9
C01978,2024-09,2024-09,0
C01978,2024-09,2024-10,0
C01978,2024-09,2025-01,3
C01978,2024-09,2025-03,5
C01980,2024-01,2024-01,0
C01980,2024-01,2024-05,3
C01980,2024-01,2025-04,14
C01981,2024-02,2024-02,0
C01981,2024-02,2024-04,1
C01981,2024-02,2024-09,6
C01981,2024-02,2025-08,17
C01982,2024-01,2024-01,0
C01982,2024-01,2024-04,2
C01982,2024-01,2025-02,12
C01982,2024-01,2025-09,19
C01983,2024-07,2024-07,0
C01983,2024-07,2024-10,2
C01984,2024-01,2024-01,0
C01984,2024-01,2024-05,3
C01984,2024-01,2024-08,6
C01984,2024-01,2025-11,21
C01987,2025-01,2025-01,0
C01991,2024-07,2024-07,0
C01991,2024-07,2025-02,6
C01993,2025-01,2025-01,0
C01993,2025-01,2025-03,1
C01993,2025-01,2025-09,7
C01994,2024-03,2024-03,0
C01994,2024-03,2025-03,11
C01994,2024-03,2025-09,17
C01994,2024-03,2025-12,20
C01995,2025-10,2025-10,0
C01996,2024-01,2024-01,0
C01996,2024-01,2024-04,2
C01998,2024-03,2024-03,0
C01998,2024-03,2025-03,11
C01999,2024-03,2024-03,0
C01999,2024-03,2024-10,6
C01999,2024-03,2025-07,15
C02000,2024-06,2024-06,0
C02003,2024-09,2024-09,0
C02003,2024-09,2025-09,11
C02005,2025-01,2025-01,0
C02006,2025-03,2025-03,0
C02007,2024-06,2024-06,0
C02007,2024-06,2025-02,7
C02008,2024-11,2024-11,0
C02008,2024-11,2025-03,3
C02008,2024-11,2025-12,12
C02009,2024-01,2024-01,0
C02009,2024-01,2025-05,15
C02009,2024-01,2025-09,19
C02011,2024-09,2024-09,0
C02011,2024-09,2025-08,10
C02012,2024-09,2024-09,0
C02012,2024-09,2024-11,1
C02013,2024-01,2024-01,0
C02013,2024-01,2024-03,1
C02013,2024-01,2025-01,11
C02013,2024-01,2025-03,13
C02013,2024-01,2025-09,19
C02014,2024-02,2024-02,0
C02014,2024-02,2024-06,3
C02014,2024-02,2024-09,6
C02014,2024-02,2024-12,9
C02014,2024-02,2025-01,10
C02014,2024-02,2025-05,14
C02015,2024-04,2024-04,0
C02016,2024-04,2024-04,0
C02016,2024-04,2025-12,19
C02020,2024-03,2024-03,0
C02020,2024-03,2024-04,0
C02020,2024-03,2024-12,8
C02020,2024-03,2025-02,10
C02020,2024-03,2025-05,13
C02020,2024-03,2025-09,17
C02020,2024-03,2025-12,20
C02021,2025-04,2025-04,0
C02021,2025-04,2025-08,3
C02021,2025-04,2025-11,6
C02022,2024-01,2024-01,0
C02022,2024-01,2025-12,22
C02024,2024-11,2024-11,0
C02025,2024-04,2024-04,0
C02025,2024-04,2025-06,13
C02026,2024-11,2024-11,0
C02026,2024-11,2025-03,3
C02026,2024-11,2025-05,5
C02026,2024-11,2025-07,7
C02026,2024-11,2025-09,9
C02027,2024-05,2024-05,0
C02028,2025-01,2025-01,0
C02028,2025-01,2025-06,4
C02028,2025-01,2025-10,8
C02029,2024-03,2024-03,0
C02029,2024-03,2025-02,10
C02029,2024-03,2025-03,11
C02030,2024-02,2024-02,0
C02031,2024-10,2024-10,0
C02035,2024-05,2024-05,0
C02037,2024-04,2024-04,0
C02037,2024-04,2024-10,5
C02037,2024-04,2025-02,9
C02037,2024-04,2025-03,10
C02037,2024-04,2025-06,13
C02037,2024-04,2025-09,16
C02038,2024-08,2024-08,0
C02038,2024-08,2025-02,5
C02039,2025-11,2025-11,0
C02040,2024-02,2024-02,0
C02041,2025-11,2025-11,0
C02042,2025-06,2025-06,0
C02043,2025-08,2025-08,0
C02044,2025-06,2025-06,0
C02045,2024-10,2024-10,0
C02046,2024-11,2024-11,0
C02046,2024-11,2025-11,11
C02051,2025-06,2025-06,0
C02051,2025-06,2025-08,1
C02051,2025-06,2025-09,2
C02051,2025-06,2025-12,5
C02053,2024-09,2024-09,0
C02053,2024-09,2025-09,11
C02054,2024-09,2024-09,0
C02054,2024-09,2025-01,3
C02054,2024-09,2025-02,4
C02055,2025-03,2025-03,0
C02056,2024-08,2024-08,0
C02056,2024-08,2025-07,10
C02058,2025-12,2025-12,0
C02060,2024-11,2024-11,0
C02060,2024-11,2025-03,3
C02060,2024-11,2025-05,5
C02061,2024-03,2024-03,0
C02061,2024-03,2024-05,2
C02061,2024-03,2024-09,6
C02061,2024-03,2024-10,7
C02061,2024-03,2024-12,9
C02061,2024-03,2025-08,17
C02062,2024-05,2024-05,0
C02062,2024-05,2025-02,8
C02062,2024-05,2025-10,16
C02063,2024-03,2024-03,0
C02063,2024-03,2024-05,1
C02063,2024-03,2024-12,8
C02063,2024-03,2025-12,20
C02064,2024-01,2024-01,0
C02064,2024-01,2024-03,1
C02064,2024-01,2025-02,12
C02064,2024-01,2025-10,20
C02065,2025-05,2025-05,0
C02065,2025-05,2025-09,3
C02065,2025-05,2025-10,4
C02066,2025-10,2025-10,0
C02067,2024-04,2024-04,0
C02067,2024-04,2024-07,2
C02067,2024-04,2025-05,12
C02067,2024-04,2025-06,13
C02068,2024-01,2024-01,0
C02068,2024-01,2024-07,5
C02069,2024-04,2024-04,0
C02069,2024-04,2024-05,0
C02069,2024-04,2024-06,1
C02069,2024-04,2025-01,8
C02069,2024-04,2025-04,11
C02070,2024-11,2024-11,0
C02071,2024-09,2024-09,0
C02071,2024-09,2025-05,7
C02072,2024-09,2024-09,0
C02072,2024-09,2025-11,13
C02073,2024-01,2024-01,0
C02073,2024-01,2024-02,0
C02073,2024-01,2025-01,11
C02073,2024-01,2025-05,15
C02073,2024-01,2025-08,18
C02074,2024-03,2024-03,0
C02074,2024-03,2024-10,6
C02074,2024-03,2025-08,16
C02075,2024-04,2024-04,0
C02075,2024-04,2024-10,5
C02075,2024-04,2025-01,8
C02075,2024-04,2025-12,19
C02077,2024-09,2024-09,0
C02077,2024-09,2025-09,11
C02077,2024-09,2025-12,14
C02078,2024-05,2024-05,0
C02078,2024-05,2024-09,3
C02078,2024-05,2025-01,7
C02078,2024-05,2025-03,9
C02078,2024-05,2025-10,16
C02078,2024-05,2025-12,18
C02079,2024-03,2024-03,0
C02079,2024-03,2025-12,20
C02080,2024-06,2024-06,0
C02081,2024-03,2024-03,0
C02081,2024-03,2024-05,1
C02081,2024-03,2024-08,4
C02081,2024-03,2025-08,16
C02082,2024-02,2024-02,0
C02082,2024-02,2025-07,16
C02083,2024-01,2024-01,0
C02083,2024-01,2024-04,2
C02083,2024-01,2025-02,12
C02086,2024-04,2024-04,0
C02086,2024-04,2024-11,6
C02086,2024-04,2025-09,16
C02087,2025-03,2025-03,0
C02088,2024-05,2024-05,0
C02088,2024-05,2025-08,14
C02090,2025-11,2025-11,0
C02091,2025-04,2025-04,0
C02093,2024-10,2024-10,0
C02094,2024-01,2024-01,0
C02094,2024-01,2024-03,1
C02094,2024-01,2024-12,10
C02095,2024-03,2024-03,0
C02096,2024-08,2024-08,0
C02097,2025-03,2025-03,0
C02097,2025-03,2025-05,1
C02097,2025-03,2025-12,8
C02098,2024-01,2024-01,0
C02098,2024-01,2024-06,4
C02098,2024-01,2025-05,15
C02098,2024-01,2025-08,18
C02098,2024-01,2025-09,19
C02098,2024-01,2025-12,22
C02099,2024-06,2024-06,0
C02100,2024-06,2024-06,0
C02100,2024-06,2024-12,5
C02100,2024-06,2025-07,12
C02101,2024-09,2024-09,0
C02101,2024-09,2025-05,7
C02101,2024-09,2025-07,9
C02102,2024-01,2024-01,0
C02102,2024-01,2025-03,13
C02103,2024-01,2024-01,0
C02104,2025-02,2025-02,0
C02105,2024-05,2024-05,0
C02105,2024-05,2025-06,12
C02107,2025-08,2025-08,0
C02107,2025-08,2025-12,3
C02109,2024-01,2024-01,0
C02109,2024-01,2025-05,15
C02110,2024-04,2024-04,0
C02110,2024-04,2024-09,4
C02110,2024-04,2024-10,5
C02110,2024-04,2024-12,7
C02110,2024-04,2025-06,13
C02111,2025-02,2025-02,0
C02111,2025-02,2025-09,6
C02112,2025-12,2025-12,0
C02113,2024-07,2024-07,0
C02113,2024-07,2025-12,16
C02114,2024-09,2024-09,0
C02115,2024-04,2024-04,0
C02115,2024-04,2025-06,13
C02116,2024-03,2024-03,0
C02116,2024-03,2025-08,16
C02116,2024-03,2025-12,20
C02117,2024-03,2024-03,0
C02117,2024-03,2024-04,0
C02117,2024-03,2024-07,3
C02118,2024-10,2024-10,0
C02118,2024-10,2024-12,1
C02119,2025-09,2025-09,0
C02120,2024-02,2024-02,0
C02120,2024-02,2025-02,11
C02120,2024-02,2025-09,18
C02121,2024-01,2024-01,0
C02121,2024-01,2024-10,8
C02121,2024-01,2024-11,9
C02121,2024-01,2025-12,22
C02122,2024-10,2024-10,0
C02123,2025-07,2025-07,0
C02125,2024-10,2024-10,0
C02126,2024-10,2024-10,0
C02126,2024-10,2025-05,6
C02127,2024-04,2024-04,0
C02127,2024-04,2024-10,5
C02127,2024-04,2025-10,17
C02128,2024-02,2024-02,0
C02128,2024-02,2024-08,5
C02128,2024-02,2025-05,14
C02130,2024-04,2024-04,0
C02130,2024-04,2025-04,11
C02131,2024-05,2024-05,0
C02131,2024-05,2025-01,7
C02131,2024-05,2025-07,13
C02132,2025-01,2025-01,0
C02133,2025-02,2025-02,0
C02133,2025-02,2025-04,1
C02134,2024-04,2024-04,0
C02134,2024-04,2024-05,0
C02134,2024-04,2024-12,7
C02135,2025-03,2025-03,0
C02136,2024-01,2024-01,0
C02136,2024-01,2024-06,4
C02136,2024-01,2024-08,6
C02136,2024-01,2025-09,19
C02136,2024-01,2025-10,20
C02136,2024-01,2025-12,22
C02138,2024-05,2024-05,0
C02138,2024-05,2024-10,4
C02138,2024-05,2024-12,6
C02139,2024-05,2024-05,0
C02139,2024-05,2024-07,1
C02139,2024-05,2025-09,15
C02139,2024-05,2025-12,18
C02141,2025-03,2025-03,0
C02142,2024-07,2024-07,0
C02142,2024-07,2025-07,11
C02143,2025-07,2025-07,0
C02146,2024-12,2024-12,0
C02147,2024-07,2024-07,0
C02147,2024-07,2024-08,0
C02147,2024-07,2024-10,2
C02147,2024-07,2025-02,6
C02147,2024-07,2025-03,7
C02148,2024-04,2024-04,0
C02148,2024-04,2024-08,3
C02149,2024-04,2024-04,0
C02149,2024-04,2025-01,8
C02149,2024-04,2025-06,13
C02149,2024-04,2025-09,16
C02150,2025-12,2025-12,0
C02151,2025-03,2025-03,0
C02152,2024-05,2024-05,0
C02152,2024-05,2024-08,2
C02152,2024-05,2024-11,5
C02152,2024-05,2025-06,12
C02152,2024-05,2025-09,15
C02153,2024-04,2024-04,0
C02154,2024-07,2024-07,0
C02154,2024-07,2025-05,10
C02156,2024-02,2024-02,0
C02156,2024-02,2024-10,7
C02156,2024-02,2025-03,12
C02156,2024-02,2025-04,13
C02157,2024-10,2024-10,0
C02158,2024-11,2024-11,0
C02159,2024-06,2024-06,0
C02159,2024-06,2025-01,6
C02160,2025-09,2025-09,0
C02161,2025-05,2025-05,0
C02162,2024-10,2024-10,0
C02163,2024-10,2024-10,0
C02165,2024-07,2024-07,0
C02165,2024-07,2024-10,2
C02165,2024-07,2024-12,4
C02165,2024-07,2025-12,16
C02166,2024-09,2024-09,0
C02166,2024-09,2025-04,7
C02166,2024-09,2025-08,11
C02166,2024-09,2025-12,15
C02167,2024-01,2024-01,0
C02167,2024-01,2024-04,2
C02167,2024-01,2025-12,22
C02168,2024-04,2024-04,0
C02168,2024-04,2024-06,1
C02168,2024-04,2024-08,3
C02168,2024-04,2024-12,7
C02169,2024-09,2024-09,0
C02169,2024-09,2025-07,9
C02170,2024-06,2024-06,0
C02170,2024-06,2024-07,0
C02171,2024-06,2024-06,0
C02171,2024-06,2024-11,4
C02172,2024-12,2024-12,0
C02172,2024-12,2025-12,11
C02174,2024-02,2024-02,0
C02174,2024-02,2024-07,4
C02174,2024-02,2025-10,19
C02175,2024-03,2024-03,0
C02175,2024-03,2024-06,2
C02175,2024-03,2025-06,14
C02176,2025-03,2025-03,0
C02177,2024-06,2024-06,0
C02178,2024-03,2024-03,0
C02178,2024-03,2025-05,13
C02178,2024-03,2025-12,20
C02179,2024-12,2024-12,0
C02180,2024-06,2024-06,0
C02180,2024-06,2024-11,4
C02180,2024-06,2024-12,5
C02180,2024-06,2025-03,8
C02180,2024-06,2025-08,13
C02181,2024-09,2024-09,0
C02181,2024-09,2024-11,1
C02181,2024-09,2025-05,7
C02181,2024-09,2025-11,13
C02182,2024-04,2024-04,0
C02182,2024-04,2025-02,9
